target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
5.0588235294117645,4.785714285714286,6.264285714285714,5.910647405029428,51,42,280,1869,0.2731092436974789,0.3536383092562865,-0.08052906555880757,cluster,nonPH908_I2,all_non_I2,surname_n,continuous
1.2352941176470589,1.380952380952381,1.3642857142857143,1.4654895666131622,51,42,280,1869,-0.14565826330532206,-0.10120385232744789,-0.04445441097787417,cluster,nonPH908_I2,all_non_I2,surname_region_n,continuous
19.261256724373318,21.704721522676838,21.64897895418224,19.181124318594645,48,389,232,1480,-2.44346479830352,2.467854635587596,-4.911319433891116,cluster,R1a,non_I2_excl_R1a,min_km_to_other_i2_relic,continuous
33.73043255537553,34.78524770056541,35.465955185389014,31.4243081985437,48,389,232,1480,-1.0548151451898775,4.041646986845315,-5.096462132035192,cluster,R1a,non_I2_excl_R1a,min_km_to_nonph_i2_relic,continuous
19.261256724373318,21.704721522676838,21.64897895418224,19.181124318594645,48,389,232,1480,-2.44346479830352,2.467854635587596,-4.911319433891116,cluster,R1a,non_I2_excl_R1a,min_km_to_i2_relic_diff_terminal,continuous
14.605672538021496,16.14836798277394,11.850072990899525,14.253383963094139,48,389,232,1480,-1.5426954447524448,-2.403310972194614,0.8606155274421692,cluster,R1a,non_I2_excl_R1a,min_km_to_non_i2_relic,continuous
31.023941124182414,45.28152567829208,41.14287019297354,42.328301968549894,48,389,232,1480,-14.257584554109663,-1.1854317755763546,-13.072152778533308,cluster,R1a,non_I2_excl_R1a,min_km_to_r1a_relic,continuous
-4.655584186351821,-5.5563535399029,-9.798905963282717,-4.927740355500506,48,389,232,1480,0.9007693535510786,-4.871165607782211,5.771934961333289,cluster,R1a,non_I2_excl_R1a,i2_vs_non_i2_distance_gap,continuous
11.762684399809096,23.57680415561524,19.4938912387913,23.147177649955246,48,389,232,1480,-11.814119755806143,-3.653286411163947,-8.160833344642196,cluster,R1a,non_I2_excl_R1a,i2_vs_r1a_distance_gap,continuous
2.5416666666666665,2.8303341902313623,2.663793103448276,3.2277027027027025,48,389,232,1480,-0.2886675235646958,-0.5639095992544267,0.2752420756897309,cluster,R1a,non_I2_excl_R1a,i2_relic_count_30,continuous
2.2916666666666665,2.511568123393316,2.3577586206896552,2.85,48,389,232,1480,-0.2199014567266495,-0.49224137931034484,0.2723399225836953,cluster,R1a,non_I2_excl_R1a,i2_terminal_count_30,continuous
1.4583333333333333,1.5552699228791773,1.4224137931034482,1.645945945945946,48,389,232,1480,-0.09693658954584405,-0.22353215284249783,0.12659556329665378,cluster,R1a,non_I2_excl_R1a,i2_group_count_30,continuous
